user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars
WrojMtAJb_QywRyTUSyq3A,Patricia,5,2012-08-20 02:03:45,5,0,0,0,2.4
6dHNvTwM691iJF90xrqRKg,Cindy,2,2016-12-04 23:38:59,8,1,1,0,5.0
_uvEDuchYPG0dWzXrHGtig,David,13,2014-05-07 17:18:51,13,6,6,0,4.29
01tj4LjirSs_xYuDZGSWww,Dale,1,2018-02-15 22:15:21,0,0,0,0,1.0
5RlmraY-KCXnAjLF4zkmuQ,Rita,2,2017-09-01 18:37:21,0,0,0,0,5.0
trbxC9ceTkozUi1lUu12Tw,Teddy,10,2014-03-20 02:33:27,3,0,0,0,3.64
KktxedNFyWrs9tjtaYc7Qg,Cara,17,2013-01-06 08:24:06,10,1,3,0,4.35
59Kr9hxgpWCKqa7_lH4Hqw,Douglas,7,2014-05-25 01:28:28,0,0,1,0,4.14
0_nbEMQyU0C7K93oOARvkA,Lynn,15,2017-06-26 23:32:26,12,1,2,0,1.59
r-KT5EerFZ3aMbihQwYu_g,Kelly,3,2016-05-03 11:28:17,0,0,0,0,4.0
cp7BL8N58axTrxfLnysF0A,Harry,138,2012-07-03 15:01:46,35,7,17,1,4.2
77BWWIf3KbspjHtqFEaMXA,Andea,46,2011-05-14 20:20:56,89,18,7,0,3.34
B9R666vGSfVKTFXVsEr0QQ,Julia,4,2013-09-30 23:23:35,6,1,0,0,1.0
lI3xX4p3jrxoofc1l1aBMg,Ingrid,23,2015-01-20 15:55:40,10,0,4,0,4.08
GTM2WnAWIt8euElaGzPbdA,Rhiannon,3,2014-10-02 02:38:51,1,0,0,0,2.0
itbAABf-gnxwOs22z1QRTg,Darren,286,2012-12-20 05:50:38,312,35,255,10,3.91
LDjh0WAJVpYt_C4QMcYjeQ,Anne,19,2011-02-09 04:11:01,13,6,4,0,4.63
IJ1lPX3q9FM8W-33yHxGkw,Kirstin,8,2014-05-06 04:22:21,51,2,3,1,2.33
oJm-TSIBFuoc84NNmzp1rQ,Shad,4,2014-02-07 22:10:18,0,1,0,0,3.25
zu4drJ2bbcyrq2xIqnNiEg,Morgan,3,2015-08-13 04:56:23,3,0,3,0,5.0
RAZdYuthRgz5dn9XJniLZw,Phillipa,11,2015-06-27 20:45:21,18,3,1,0,3.64
ah7oXqmbxYl2DNHOAhvYmg,Nancy,10,2014-07-11 12:05:27,8,0,0,0,3.7
qB3C2y776FdbPvVasg7-oQ,Kevin,1,2019-05-11 22:08:04,0,0,0,0,3.0
U3j0s8EEHPa9AnLMTlvhJQ,Hani,1,2011-06-20 01:11:34,0,0,0,0,2.0
rcGcq3lQEZP5X2AYu0bBPA,Stuart,7,2014-08-06 00:11:19,10,2,2,1,5.0
wzGbBl5y2g_qlqIm5-x-Ug,Marina,1,2016-12-02 21:18:24,0,0,0,0,1.0
gPxvWHMfoWG7nHaXSObKIw,Bryan,5,2011-11-29 06:35:42,4,0,1,0,3.0
eS1f1QtgugFklmB9GcBxrw,Sherry,5,2014-08-29 14:44:42,1,0,0,0,4.2
5v_BzPqm0vvXe-HFj1MkLQ,Jesse,6,2017-05-25 04:27:39,4,0,1,0,3.0
uTzfykva9PtIbYr-ozfAUQ,Lala,2,2015-11-17 15:49:02,0,1,0,0,1.0
S0cYRoE26wCtYCeLG_ootA,Ruby,10,2017-09-01 14:40:38,0,0,0,0,4.7
zTmT_cHy5nmBcelpW4U5TA,Joey,2,2015-09-06 21:25:38,2,0,0,0,3.5
KoKxLxE7FegtQRZdjeQe-w,Harjot,18,2015-03-24 17:01:33,3,1,1,1,3.94
Duhm069OsVlENdXI6LK8gQ,Vitaliy,1,2019-01-03 06:13:30,0,0,0,0,1.0
mZlHQboMHyg2rgATd9bqLw,Mary,1,2015-07-15 01:22:10,1,0,0,0,4.0
LB3qRnZkg4pydzriUBOsVg,Michael,11,2018-07-28 01:06:35,6,1,1,0,3.45
FjeGIgJMZtmQnrcCF_FZ8A,Jody,8,2016-06-05 03:14:59,8,1,1,1,3.5
US7_Ir8SbBzxEAr5AhqGjA,Katharina,60,2018-12-12 02:08:05,26,5,15,2,4.45
WiKD7Q1qMSavfx5WCIxC-g,Jessica,5,2015-04-24 18:24:49,3,1,1,0,2.9
trTzs4_f21rWejA1nQI4aQ,Shamila,1,2017-07-24 16:51:23,0,0,0,0,1.0
_caxDQfQcOba3KKwouiIQA,Wayne,5,2019-07-25 03:22:55,2,1,1,0,3.6
uee_1ho6P5yRnmUJEXL6GQ,Col,113,2017-07-20 03:51:19,80,11,28,9,3.9
W61X2zPflWDt_0nlw3HQMA,Monique,12,2014-11-22 14:35:27,2,0,1,0,3.92
aPEgrtyVO2bIF_usygUH2A,Doug,7,2015-09-29 18:36:55,18,0,1,0,4.14
-uFSeohMFqWslZM66hK1bg,Delbert,3,2015-02-28 21:07:12,1,1,1,0,4.0
d_FNDlZ7Xb_lxA8q0oEisw,Vivienne,2,2015-04-19 16:52:21,3,1,0,0,4.5
Q0ysSXKLFobAh-jIE-M2jw,S,4,2009-02-28 07:27:06,11,3,5,0,3.0
a3Pv8ChmiIpICOMj3MI9qg,Mark,1,2018-08-28 05:15:50,1,0,0,0,1.0
h73AbE6I2ZOI8DGLeNbuYA,Chickey,24,2017-09-04 01:08:39,12,0,2,0,3.71
P5veQZNIuD5OhL9qerluUw,Michael,14,2014-10-08 03:10:42,8,2,2,1,3.47
FpbTQ0CcBpd4SaDrmZ-EDg,Darren,30,2014-08-02 00:53:44,16,6,5,1,3.47
UvDvWyiG_hQTaX3ooWQSyQ,Phillip,14,2010-03-21 20:28:17,9,4,1,2,3.69
Zll7qk4uvljIINr0oBXIfQ,Kelly,29,2014-01-31 05:30:27,31,8,2,0,2.71
PljSPpRArXTnA0YUsl24lQ,Madi,11,2015-08-26 16:29:42,3,0,3,0,4.42
Ze2YkY7w7rj0THxLpMkUjQ,Jacqueline,15,2013-09-30 01:04:00,12,4,2,0,3.8
zx8eAsiXt2ehEySld3S1aw,Geronimo,39,2019-11-25 08:45:18,242,119,235,8,3.98
BO7iKpSwIsDkNsNxfiQ7jw,Krystel,1,2012-10-22 01:34:25,0,0,0,0,1.0
Ho3_gU9pZSsFxKHAQO3NOg,Jonathan Mark,21,2016-09-24 04:59:45,6,0,3,0,4.1
vZ141btQ8Xe6ER6OUrOHsw,A.,68,2014-04-25 21:31:48,33,9,1,0,3.7
_rjr2ucoPEPPq4pgMyMUTw,Akram,2,2016-03-16 23:28:28,1,0,0,0,5.0
DjQhD4zAOt7CP6KafZCZzw,Beth,16,2017-12-13 00:26:02,1,1,1,0,3.44
s1zI-AQWYjtWf9VqR7KqNw,Joanne,8,2018-01-03 16:41:07,1,1,1,0,4.78
S70nz9k5cwCHUl9P0Fp1WQ,David,6,2016-07-04 19:00:14,6,2,0,0,2.67
_Kel60o-mqSP_KqFDMhkhw,Teresa,4,2016-01-17 20:00:52,1,0,1,0,4.0
PU3mhQF5VPaOFik0Z-kseQ,Tanya,49,2018-08-01 00:21:03,39,6,2,1,2.71
Yr7KoyK3h5v56zWhrco2zw,Carmen,11,2015-05-04 03:44:47,11,1,11,2,5.0
21EdGyhSM_ZIoM6qsFdLXQ,Shelley,1,2019-08-02 02:38:54,0,0,0,0,1.0
x1FkKbvY5MewlA6mzVD3Lg,Michael,16,2015-06-07 04:22:17,5,0,4,0,3.88
5F34wDMw3iXuutvAnn5C1w,Allie,81,2012-07-12 20:33:09,68,6,6,1,3.3
0TCDW8486aqGsq-_KzV3bA,Kerry-Lynn,1,2017-07-15 03:42:17,0,0,0,0,1.0
xF2mPh9heV2BUNI4WDmxgQ,Todd,16,2017-01-07 04:44:28,0,0,2,0,4.19
qeabdJ94KQmO65u2DvHQkA,Charlene,4,2015-12-28 16:02:29,2,0,1,0,5.0
8CzYFe5P-a4bSPBnW8WkZg,Lauren,12,2014-09-07 19:16:36,19,2,4,1,2.69
GwJk4U7tqZQTZYEQ9e8anQ,Katherine,102,2018-03-31 02:51:22,49,9,49,7,4.4
5Te_jXZUYGnFSXnCI0DSbQ,R,6,2011-08-15 01:38:29,3,1,0,0,3.83
B_VZdzfZTCF-728cRukCJQ,Chris,1,2016-05-14 19:03:39,0,0,1,0,5.0
5BeG8i6QlFGjXXLf_FDXHw,Heather,8,2019-03-19 22:40:59,2,0,1,0,2.58
QvNOoij6B3OadDR4LPwJUg,Dn,1,2018-07-04 18:46:41,0,0,0,0,5.0
cWDDVdF1ULtFF4Q0-r5mOw,Jenni,10,2012-12-24 15:07:34,11,1,1,0,4.2
JsbxwajE3djHOOZplmydJw,Sandra,3,2015-08-04 13:57:18,1,0,0,0,3.67
1Q4O6u2mdjDDU6TMuMm3QQ,Ashley,2,2014-03-06 00:09:35,2,0,0,0,1.0
uDdumycGJ8QSV0lLWEpY1g,Shane,7,2017-11-15 04:51:11,2,0,0,1,2.0
uOsbJUdic69VqlcyfUpiQQ,Steve,17,2015-06-13 03:05:16,27,4,4,0,2.48
eiRCZJ_54R3VLtwST-xRAQ,Josh,22,2014-07-19 00:51:58,12,1,4,0,4.35
HXWl6TkfmHv8KqxHrhilyg,Jessica,11,2015-07-12 06:07:00,2,0,0,0,3.69
LAwLi3sqkwH7g_Cu-A9MWA,Bruce,2,2015-03-11 18:24:50,2,1,1,0,5.0
BppZNXwjJbHgq-i62gX8eA,Dubhe,89,2016-05-15 03:26:19,83,12,55,7,3.64
yzAJmz4zXchkiL3aYydEMQ,Eileen,6,2016-02-15 01:31:04,3,0,1,0,4.83
AGH_MixZUUpKysRMPRCsdg,Tom,7,2016-02-12 05:32:18,21,0,2,0,3.5700000000000003
dy_AvRDdYorOyYVG9agfLw,Moeka,41,2014-11-08 20:55:25,53,6,30,5,4.33
Qfx3zBt6dzbasly5a5lnbA,Chris,10,2015-12-19 06:13:51,3,1,0,0,4.27
RSIADillVdWZPgjr9mRf_A,Robert,27,2016-06-16 11:56:31,6,1,4,1,4.5
SjDVQPi_zrSBtD-ILYzaWg,Ashley,26,2017-05-17 05:50:31,15,2,6,0,3.52
ZVP0dYtz9Kh7B4b8tBoHmA,Sara,50,2013-03-08 18:17:11,148,48,12,1,2.0
bUPXtUjRPz78PvC93FISHg,Warren,2,2014-02-15 17:00:42,5,0,0,0,1.0
VdN4zhLzdXHrKuFOcnvfmQ,Janine,11,2010-03-03 21:24:23,0,0,0,0,3.27
EX0L2mgXX19rg6ovBPBv9Q,Cheyenne,1,2019-11-18 17:37:49,0,0,0,0,2.0
9fBajbBIpJGFEwdVyaqO4Q,Léanne,2,2015-07-10 17:22:10,1,0,1,0,5.0
2VUGBANY2cihfH84ptDp0A,Nova,17,2017-08-06 03:16:33,6,5,1,0,1.78
T8m3YHuZ3dbLJvKRWm4wzw,David,1,2014-08-05 19:34:56,0,0,0,0,2.0
Md2-9gvO5gw_MS_GYmhTYQ,Allie Sarah,46,2018-09-05 18:16:49,15,1,3,1,3.86
0iqEcmM_dY8-MWm_DVfurQ,Cassandra,3,2017-10-05 23:21:04,0,0,0,0,4.0
4YOU43D1rXFAkNuoiI-ZZA,Christine,13,2018-09-24 20:49:42,2,1,2,0,4.14
K3cHgnAH5T-jGkmqsf9hdA,Fred,2,2013-03-22 09:53:59,2,0,0,0,2.0
GGB1mq23pLgK-hnLgbBNjg,Han,3,2019-09-05 01:55:26,0,0,0,0,1.0
k0gsKqJMK7Q2bSDdf7OjPg,Donna,1,2016-03-03 06:06:43,3,0,0,0,5.0
INkmTXqkvsIldZ8wMeHzqA,Rick,4,2015-04-29 23:20:59,7,5,1,0,2.0
ZcQQ_OIbnoy4ixpizjCcdg,Joanna,1,2019-12-31 17:33:56,3,1,1,0,5.0
Hmx52x9xsFS4-M7q4MX1mA,May,84,2019-09-14 02:26:00,43,7,12,3,4.22
9I53WkUVHaYw8RSxRom9sw,Michelle,1,2015-07-07 00:26:50,6,0,0,0,1.0
FzhAP14SUnjnxBAGswr7tw,Elise,1,2012-04-28 01:03:16,1,1,0,0,1.0
wFJFcVs9GLTc9_-9FLMXIg,Sarah,3,2016-01-04 08:06:32,0,0,0,0,4.67
lSjimkESRIRRe1Dyq0aXpw,Tooba,8,2017-09-09 23:25:39,1,0,2,0,4.44
Qw9EsTYTU_3yJVfzUnIVDA,Chris,6,2010-05-26 21:42:42,5,0,2,0,3.86
K-209hayef6U34qsJKOgAw,Leah,5,2016-02-29 18:52:06,5,0,0,0,3.6
9M9pCbQFCzFXltkEdGgqxw,Shabbir,249,2014-12-07 20:03:27,266,53,123,4,4.23
WPg9nqIOcaw7ZzSsnTATNA,Melanie,7,2015-06-19 16:14:44,4,1,0,0,2.86
-4oqW6DNxx2xfbXnPdPpDQ,Maria,2,2015-07-15 06:22:26,10,4,0,0,1.33
i2498Z5YufDXc9f7Xh8pXw,Stu,3,2019-07-06 00:28:03,0,0,0,0,2.0
eUWRb7TV-fwDOTPhN6Cygg,Jenna,6,2019-11-20 20:54:47,0,0,1,0,3.67
KKImg03NwqfCJh6UvZQH8w,Mark,34,2015-01-03 05:41:35,25,10,4,2,3.5
jdBnH1I5ny_7sbs2bx_pZA,Dezmo,4,2017-09-01 03:30:08,1,0,0,0,4.25
g3yHN3N3Gg12w2fDkljNVg,Kate,2,2012-09-09 03:52:12,0,0,0,0,3.0
Rko4a4QooPZYTC4PWVhXXQ,Sophia,21,2018-09-21 15:15:05,7,0,4,0,4.38
argu0MUvXoT6ztco_vaGng,Janika,1,2018-01-16 15:12:00,0,1,0,0,1.0
z4OPc8uN83qr50WiPvl3Xw,Meshelle,5,2011-11-15 23:34:19,4,6,2,1,3.4
qhIG4iYwrFLWm6HK9CrVHA,Nicole,19,2015-10-06 23:18:38,7,1,3,0,3.75
CEXpAXFroSXWX_vBOn61XQ,Bino,5,2018-07-22 22:20:04,0,0,0,0,2.2
Cupor6mvxvw5747vSLZJJw,Terry,2,2013-02-22 15:39:46,0,0,0,0,3.0
uBL1SOtPa2GkVjge9bnG-Q,Star,9,2016-06-13 23:31:02,4,0,1,0,2.56
eCkpQqd9eYRlt0P9WJODXA,Iliana,21,2014-05-19 15:35:04,5,1,2,0,4.22
sAKsa4luc87IxmtKnWO0eA,Cory,2,2014-01-07 03:40:01,1,0,0,0,1.5
WXi5gi1qTeXuSi6S-pldEA,Jingtao,4,2013-01-18 01:56:40,21,3,2,0,2.25
rmaJUn45w2ztsrRT-4jy8g,Daisy,2,2016-06-07 01:04:44,2,0,0,0,5.0
cHgLeOFdFb5OotsS81Zs1Q,Rhea,1,2018-07-03 23:08:15,0,0,0,0,5.0
VJ9VhYO21hNe7d9OKmcr7g,Alex,22,2018-09-05 17:42:41,14,1,3,0,3.46
WEDAe75SDcA1Pig6bXEBIQ,Linden,4,2015-02-15 05:36:07,8,0,2,0,5.0
ogyuLgRMkAdlPABgp0Ii-Q,Don,31,2018-12-26 22:17:50,3,3,6,0,3.53
Bkg1orxriOU6F0kZ0M2Tjw,Jane,10,2014-12-08 19:59:07,5,0,1,0,2.2
IRrE1sONZh4DanJQ-SvBtw,Angela,6,2013-07-29 02:14:49,3,0,0,0,3.5
ezUFEN3IR6tJk4axyoRlrA,Sidney,28,2015-12-06 16:34:51,16,8,9,2,4.25
WT9eyv8yOONRsnBWY1pjpQ,Greg,35,2010-11-11 19:21:12,23,0,5,0,4.14
ijy-JOxm8-nWAxWZiCUtWQ,Rachad,6,2017-07-05 00:48:30,6,4,0,0,4.11
G5w2nlGOa0LYTLM1oyRVPw,K,12,2010-10-09 19:59:43,8,1,2,0,3.08
JT6tteGX0kZvhcLi-EXIZQ,Jeanette,22,2009-05-21 19:58:11,23,9,2,0,3.5
Y0aw8ZYCQsR3lPRjH0O2lQ,Codey,36,2017-06-16 04:27:05,33,3,6,1,3.53
0KEuFPZqB8d3_KLIJmyAZQ,Jessica,13,2015-05-06 05:42:39,5,10,3,0,4.43
9iyeJUyA6kSe1xvg3ei6Ww,Kristy,11,2015-10-11 21:51:31,8,0,2,0,4.91
om6V772paT_MJd7cugr0oA,Luke,1,2020-04-23 20:22:52,0,0,0,0,1.0
IWU87PBrJ0vVop0xSHBOVQ,Mac,3,2013-03-15 03:08:43,1,4,0,0,4.0
NqHzYwtiQdZQYB24tVYvYQ,Christina,48,2015-01-23 17:17:05,46,12,16,3,3.42
YT80byShrKUnPeYNk-0Lyw,Romio,3,2018-07-18 16:50:59,1,0,0,0,2.0
FX7s-RgJcIMLUqPz2fYmxw,Trevor,16,2017-01-29 04:39:24,29,1,11,2,4.88
UTIpCz_K52kQ3Udz2O8IFw,Bill,17,2016-03-12 19:11:24,11,6,9,0,4.06
TJXfgnrMhvBBhYgih2l6qw,Bob,54,2015-08-27 22:28:42,11,2,12,0,4.29
F386hckeEmPbyZXuTzWjXg,Paloma,21,2015-12-02 00:34:41,17,1,2,0,4.09
YvHjVDzf4LZD2Xt6TFX8Xw,Stephanie,1,2019-05-27 19:13:39,6,0,0,0,1.0
X3tYU8wcF7xOZIVBRy9Zdw,Pratiek,19,2016-07-29 21:17:13,11,5,6,0,3.39
YkjPi05c9iXB1pJlNINs-A,Becky,3,2018-01-19 08:47:25,2,1,0,0,3.33
oE-9fjHfEdv_jAMsNM7aVw,Syed Rahat Ali,5,2014-09-10 16:47:27,6,2,0,0,2.6
nGV2nd9_F14kt06Gn7RJ5g,Kevin,10,2016-04-15 16:01:22,4,0,1,0,3.0
2_oAVgQuisBAUHUTszkwKA,Glenn,11,2014-08-15 03:33:01,5,1,1,0,4.33
CZL4uF5XQqHmWAkC4wZFUA,Erika,135,2020-01-26 05:19:18,158,57,124,17,4.3
knH38hs-fC5pOAU2LCpsDg,Beatrix,1,2012-01-16 16:03:45,0,0,0,0,5.0
5fJN-qvmkAF0HUEsywayvg,Tony,1,2017-02-23 05:39:18,0,0,0,0,2.25
G2QH-NxQrMTfH9I_6Wagmg,Caroline,2,2015-01-13 00:34:19,1,0,1,0,5.0
OADIaJr_XQ7d2eQcrTId_w,Michelle,10,2014-10-23 15:26:42,10,0,1,0,4.2
xRyi71k9CRhyyXSv85TAaQ,Danielap,14,2011-11-10 22:51:47,10,1,5,0,4.29
neDvtJ5R3ShiWt02nw7HZw,Dennis,5,2017-09-26 04:26:09,7,2,0,0,3.2
cfL4eSP7tUH8nJXYMETyhw,Stefan,217,2011-08-14 00:29:26,327,120,89,5,3.93
y_uq_yKCwZfOpwF8fdJAnQ,Abdullah,7,2012-03-03 05:13:19,3,0,2,0,3.29
9Pf8YN4X0gIwrKgHXMJJXQ,Hana,77,2016-12-11 10:52:05,71,12,28,3,4.09
ApMvsFPJ6rhzttnL2XAnAw,Chen,3,2015-10-05 19:59:28,0,0,0,0,3.33
LRH50ddNFJLpznauptJbuw,Amanda,3,2014-07-08 10:29:49,1,1,0,0,2.0
7piUZKiOqMZ1zzhvsK9SWg,Joel,3,2017-11-20 18:08:04,2,0,1,0,4.0
Yu7JKbVgCLioUJXnlI9fWg,Kelly,1,2015-05-15 23:00:03,0,2,0,0,1.0
34uitiQPUHtTtZbhw4P7Cg,Kathy,2,2016-04-30 20:02:31,0,1,0,0,3.0
6WUWTsIjNTDZIQg1YJjhmQ,Rex,36,2016-01-03 03:52:54,30,6,8,1,3.36
9RyXqyAsgjikDrBBMJI2hg,Mark,3,2017-06-11 13:04:20,1,0,0,0,3.67
zBGDpdxOyCtGJabLqixcDA,Sulley,52,2018-07-20 22:05:52,7,1,3,0,4.94
mWMtF0JoM2W_UPYBZObRTQ,Lulu,2,2015-12-27 07:43:12,0,0,0,0,5.0
QYHeyyWfj7ar75cgeTl7ng,Gary,132,2012-03-28 01:53:35,111,14,37,3,3.76
rc_-b8pNarw_0Wl-HrATRg,Farah,10,2013-10-03 23:40:31,14,9,9,1,4.08
u6V7fnd4NFXaj0kCwl7jBg,Candace,3,2018-09-02 20:12:33,0,0,0,0,1.33
9DEKm9v3GzeHTUIlz7hX0w,Alicia,4,2015-08-11 23:15:21,2,0,0,0,3.5
ch810RnBB_PvXdLPrcqR9Q,Raisa,23,2017-10-29 21:10:20,8,0,1,0,4.7
OqDQQVBlzUjcgCHBJUgq5A,Tracy,18,2018-07-14 16:52:11,6,0,5,1,4.28
3sHHdCF5tl01_kha4gnUGA,Stephani,2,2014-04-24 16:00:21,0,0,0,0,1.5
_vJ4esDSIBdBnMFGXrgWnQ,Gord,17,2013-07-26 22:14:24,9,5,2,1,2.47
9wmOyxu7zO9iM_5e6J-EQA,Scott,12,2016-11-08 00:56:33,3,1,1,0,3.79
Ed-uQG5c3WFctk_rBkMdfA,Pearl,33,2014-02-18 02:25:58,14,0,3,0,3.82
xOaCGIZGESoC4G855MgM1A,Jaime,18,2018-08-13 21:45:16,8,3,2,0,3.78
qPRbteC55sqOzsnb0hSPbA,Alicia,239,2013-10-03 14:35:33,97,12,34,7,3.86
_S7jTb_muEJuV_ODDzUUAQ,Darci,23,2012-01-04 14:52:53,56,19,6,0,2.88
KcOyiq8jvEfv6Tu8ykVoOg,David,14,2016-04-12 06:09:54,14,7,1,0,1.86
9hf69kki339Dj7qPcAbjBQ,Liana,2,2016-07-28 06:09:30,3,0,0,0,4.0
iHIJakT8hs58c6IcnOnkTg,Carolyn,5,2015-01-20 19:43:27,10,0,0,0,2.6
Z92KsoH0L9UD95BZeUrsww,Denis,1,2018-03-11 02:23:57,0,0,0,0,3.0
U8GW5XxE9M1aLJMUQ1i8Qg,Darcy,7,2013-04-14 22:54:35,6,0,2,0,4.71
Wrudp8MyzsJiPF8wKRl6Fg,Rayan,1,2017-05-05 09:59:03,0,0,0,0,5.0
p_800vDcWKweTn0WmrzUZw,Diana,9,2015-09-28 15:52:32,3,0,1,0,4.89
mt-TY39wOJB_Ly7vlkDA6w,Jim,7,2015-09-01 16:11:17,6,3,1,0,2.43
ugv8orjtER-BB5r4nIMgPw,Heather,1,2018-06-09 04:53:05,1,0,0,0,5.0
MmR9II3GyUgg1-9b5rsjqg,Manuel,5,2015-02-10 02:27:58,1,0,0,0,4.2
PKWlv0BududsT3bfNXIzog,Niamh,4,2016-09-13 03:26:15,8,2,3,3,4.0
olmv9sYE2cy7p6nxrgmvFg,Nicole,1,2017-09-26 15:49:27,0,0,0,0,1.0
yhGoKlw7Usc59XH2m0ApTQ,Alicia,15,2015-10-24 03:06:04,14,5,4,0,3.73
zaZri9uoPQdQ4QxkKPrcjA,Jillian,11,2014-07-30 15:42:34,6,2,0,0,3.64
pn40fuCjT64zqnmgIXkMPA,Kelley,9,2013-07-23 13:59:06,7,1,4,0,4.5600000000000005
TNYlS2EebARHtgTqetBn3Q,Kerry,1,2016-07-16 06:26:45,0,0,0,0,3.0
YRcY-Bi_kpNFbAPeYN5E6A,Pin,4,2018-11-02 00:48:19,1,0,1,0,4.2
DqmS2HyRCQ1t-JYcs_9P4w,Charles,10,2014-12-16 10:56:00,6,0,4,0,3.8
D2CZ-g4rXx5bNxPEAdYvxQ,Sean,15,2014-12-30 00:24:58,11,1,4,0,3.06
RxPndFw7sdSX4hWMbIJBGQ,Philippe,158,2015-10-20 11:19:21,147,43,84,3,3.85
YXZ_dXi5Dq0W7Y7O7aIrUA,Pho Dac,6,2019-12-26 05:03:45,3,0,1,0,4.67
tLH0DRoe7eGDE5tViOdgFQ,Charlaine,3,2018-08-14 18:33:46,1,0,0,0,2.33
zYrmSAoCDd_RukSzdttDOA,David,2,2016-11-26 20:35:28,4,1,0,0,5.0
TUffPKOayxLDXC8MNcaOCg,Cassie,25,2014-03-03 16:07:24,27,1,7,0,4.77
XHZ-VuOVfWyeVfhQ0wEcqg,Ryan,161,2013-03-02 18:21:45,138,140,94,3,4.2
dhQ-2owkojuBrofEOZRYvw,Britt,12,2017-11-12 01:25:04,1,0,0,0,4.75
cGZi_Jw2egqnfCKj2w5AMA,Kristina,68,2015-09-23 20:23:32,64,13,30,3,4.39
JDgTJwu77zPRnBzUESJS8Q,Jolene,16,2016-08-01 19:56:07,11,3,9,0,4.41
ObzX4TA_j0OWogJE4I4rCg,Deborah,2,2012-03-30 17:59:26,2,0,0,0,3.0
SRm70DuGMO2WqySJkxylBA,Michaella,22,2013-07-27 00:05:32,4,1,5,0,3.82
V94TGWFsjcCXDUO6Pe4Oiw,Sabrina,2,2016-10-10 01:39:55,5,1,0,0,1.0
ti61wopNeVHcA-ezPM4qzQ,Abbey,9,2019-05-10 20:42:19,7,6,6,0,3.6
A7hIa6IJfs7OIJSjHkxZCA,David,8,2014-12-07 12:21:29,3,0,0,0,3.63
eQ6pQAp_JQSoRO4GJcqqKA,Natalie,13,2016-02-13 20:49:37,8,0,3,1,4.08
tvJAZ9JsRa7vZUVdqEHu9Q,Cameron,15,2014-09-04 17:39:13,16,6,6,1,3.11
O506lFCU5R5qosk5OeagFg,Alyssa,29,2015-08-07 05:10:30,5,3,0,0,3.58
q6rpOj28M0K1QaU9yqQvMQ,Elizabeth,11,2016-10-27 01:43:09,8,0,6,1,4.45
lCnRMltGh2E7sFVgdeAO3w,Sarah,12,2015-09-16 20:18:41,3,0,2,0,4.54
Y9WNMQu5XK5Juf2f2k70ZQ,Ahtesham,9,2015-06-08 15:09:32,3,0,1,0,4.5600000000000005
uD-ByjnRy-5xGnoeEug0bA,StAb,1,2011-07-02 15:07:32,2,1,0,0,1.0
cB7KMHBt6TJ6AzAGzNz__w,Lexi,19,2016-01-30 01:07:53,15,7,12,0,3.95
Wbo4tCnCdRuXtg9ieg3WnA,Ador,2,2015-07-27 23:13:18,2,0,0,0,3.0
zjwCwyWlnXBPHMhVFp8H7w,Aaron,1,2013-07-29 19:34:46,0,0,0,0,5.0
-fyrdh4gxtC9htUFcpj9gg,Jesse,3,2013-10-01 03:02:59,0,0,0,0,5.0
lu0YZw0lvGshVMWWJa4-uw,Shyshy,11,2020-05-07 13:04:08,0,0,0,0,5.0
m9uA8Xe1jaErhhSCLpTthQ,Mike,2,2014-06-10 06:45:54,1,0,0,0,3.67
R32xVwDrzctu5YrIiYH7jQ,Deryck,42,2018-10-26 23:04:15,8,6,11,1,4.55
G3GLm5CHK5lYxC9BpDiFRA,Greg,16,2014-06-08 23:05:41,8,2,2,0,4.29
Kx9RWeDsclJcewU8Ah50-Q,Kevin,4,2018-07-15 19:36:29,0,0,1,0,5.0
J1yPMqfjApF1pvB-SLv49A,Janice,3,2015-04-13 21:35:13,5,0,1,0,2.75
MrlHpsTlB_CxOlxwJDW0tQ,Patricia,7,2014-01-22 19:59:50,6,0,1,0,1.75
ISogr57ZM47HnxcjI3mUtA,Trevor,5,2013-10-29 02:52:10,1,1,2,1,5.0
nw8LqN0_G5oL_r0XqQxbyg,Dianne,4,2015-09-14 18:50:19,1,0,3,2,4.25
QFFDFD6V1i7rjKzGX4viow,Valerie,23,2018-01-09 19:28:31,11,4,10,2,4.52
D8ty0W83v_e8l09AoATkFw,Shanel,5,2019-08-19 22:34:24,3,3,0,0,2.2
fLkGgp_P-VKmu994HlAo3Q,Kat,41,2016-01-09 00:32:07,26,2,17,2,3.49
eB6kq3MY6NJkn5ORgNawsw,Kris,27,2011-12-29 19:24:14,30,3,2,0,3.21
URf1TPoo6w6xlI1mjJvfTw,James,10,2012-05-20 16:20:51,4,0,0,0,4.5
fTxlWXwkxhHV6ayP8FHADA,Troy,1,2020-01-18 05:28:19,1,0,0,0,2.0
XTou5tpEAmrosiCiUdOOuQ,Cheryl Ann,3,2015-11-19 00:10:02,4,0,0,0,4.67
jZq51opDMNLWDWmnIOPc0w,Vilma,118,2018-09-01 00:49:40,919,344,875,52,4.67
gvMAXVLB2qYBTD09m5xn6g,Laura,28,2014-10-25 23:29:24,27,1,9,0,4.3
aoiI0fwJ4wC90a9SgHGMUQ,Peter,27,2015-07-17 04:31:44,7,0,5,0,4.15
R6f2UYTZ9UavrHRUreg9oQ,Sara,1,2017-12-27 21:34:04,1,2,0,0,1.0
